step,actor/entropy,actor/grad_norm,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid
647,0.27834975719451904,0.15224717557430267,-0.040233761072158813,3e-06,56.65993118286133,11.348706245422363,18.14453125,0.0,0.0,-0.04023375269025564,0.0,0.7833414673805237,0.04023374617099762,-1.499997854232788,0.7833414673805237,0.04023374617099762,-1.499997854232788,1.7000000476837158,1.3929688930511475,0.20000000298023224,1.7000000476837158,1.3929688930511475,0.20000000298023224,4890.0,4888.0,4989.0,4889.0,4789.0,200.0,2.0,2.0,2.0,0.008529437230059396,0.009289415924900265,60.68027288859165,80.5698420139961,9778.0,0.0,205.0,122.0,84.0,0.0,0.0,397.0,183.5625,103.0,0.0,397.0,183.5625,103.0,7360063727468544.0,0.12807536125183105,0.010418443940579891,-0.042578235268592834,0.040071532130241394,-0.040071532130241394,-0.0017460435628890991,-0.08155414462089539,0.9608730673789978,0.26060158014297485,1.3008270263671875,0.22053004801273346,1.248857855796814,0.0007342833918564084,1.1896551188330744,3.870349292284812,0.007179823005571961,0.013913492963183671,0.01083024903164187,0.00664933305233717,5.591403271944728,2.679603544625934,1.5220704299863428,-1.0,-1.0,-1.0,0.010820199036970735,5.591403271944728,-1.0,205.0,397.0,0.0,0.0,0.0,0.0,0.021817622997332364,6.988034168025479,11.68157771602273,3.1732022762298584e-05,,9.094702545553446e-05,80.5698420139961,0.00017544999718666077,37.84427537996089,24.00745800603181,0.0,647.0,0.9699104428291321,0.3103953003883362,0.042351096868515015,0.05831148475408554,1.0
648,0.2546299993991852,0.15259474515914917,-0.0030995383858680725,3e-06,56.643310546875,11.348706245422363,18.14453125,0.0,0.0,-0.003099532797932625,0.0,1.4999979734420776,0.003099522553384304,-1.4887694120407104,1.4999979734420776,0.003099522553384304,-1.4887694120407104,1.7000000476837158,1.174218773841858,0.20000000298023224,1.7000000476837158,1.174218773841858,0.20000000298023224,4884.0,4883.0,4942.0,4883.5,4825.0,117.0,2.0,2.0,2.0,0.008570472532484337,0.009211595512839016,61.30250849066164,79.66231921396684,9767.0,0.0,121.0,107.125,96.0,0.0,0.0,325.0,198.09375,99.0,0.0,325.0,198.09375,99.0,3724813271040.0,0.10346400737762451,0.009872219525277615,-0.03202032297849655,0.03214536979794502,-0.03214536979794502,-0.010949745774269104,-0.06258663535118103,0.9684404730796814,0.25444871187210083,1.2925580739974976,0.2223033308982849,1.251278281211853,0.0007555258555792244,0.9457716766028179,3.849873393471522,0.007379221031442285,0.013139981951098889,0.010910497838267474,0.008526155957952142,4.6048584979726,2.8751680497171037,1.3996724089956842,-1.0,-1.0,-1.0,0.011067597020883113,4.6048584979726,-1.0,101.0,325.0,0.0,0.0,0.0,0.0,0.020738782011903822,5.995246657985263,11.76259811699856,4.355597775429487e-05,,0.0001583920093253255,79.66231921396684,0.00035301403841003776,37.601713434036355,24.255856285977643,0.0,648.0,0.9727908372879028,0.32385730743408203,0.03733198717236519,0.05440712720155716,1.0
649,0.29622116684913635,0.18776339292526245,-0.013310335576534271,3e-06,56.658660888671875,11.348706245422363,18.14453125,0.0,0.0,-0.013310330919921398,0.0,1.4997447729110718,0.013310309499502182,-1.4999682903289795,1.4997447729110718,0.013310309499502182,-1.4999682903289795,1.7000000476837158,1.4914062023162842,0.375,1.7000000476837158,1.4914062023162842,0.375,4645.0,4645.0,4893.0,4645.0,4397.0,496.0,2.0,2.0,2.0,0.008036004607891787,0.00878112570841146,58.7697886789037,79.03720779699506,9290.0,0.0,157.0,116.625,78.0,0.0,0.0,254.0,173.6875,92.0,0.0,254.0,173.6875,92.0,362316126224384.0,0.11531734466552734,0.010910144075751305,-0.03581473231315613,0.03480515629053116,-0.03480515629053116,-0.007092028856277466,-0.07281345129013062,0.9659560918807983,0.3016963601112366,1.3582675457000732,0.2668911814689636,1.3105747699737549,0.000787310117296273,0.9272736576083342,4.1052283875133435,0.007314110989682376,0.012326981988735497,0.010812974716827739,0.009488182025961578,3.732907642959617,2.5927117368792096,1.3650046820403077,-1.0,-1.0,-1.0,0.010372969030868262,3.732907642959617,-1.0,112.0,254.0,0.0,0.0,0.0,0.0,0.019796681008301675,5.153786988987122,11.738356123969425,3.360997652634978e-05,,0.00026702298782765865,79.03720779699506,0.0001936799963004887,38.13757171999896,23.96196255396353,0.0,649.0,0.9752739071846008,0.2938216030597687,0.040200456976890564,0.05507823824882507,1.0
650,0.2966930568218231,0.11614856123924255,0.04262126237154007,3e-06,56.63919448852539,11.348706245422363,18.14453125,0.0,0.0,0.04262126516550779,0.0,1.499997615814209,-0.04262123256921768,-1.4999970197677612,1.499997615814209,-0.04262123256921768,-1.4999970197677612,1.7000000476837158,1.099218726158142,-0.6000000238418579,1.7000000476837158,1.099218726158142,-0.6000000238418579,5600.0,5598.0,6737.0,5599.0,4461.0,2276.0,2.0,2.0,2.0,0.009665035154494888,0.0105710462966255,67.70126859169658,82.70155222300673,11198.0,0.0,170.0,122.625,92.0,0.0,0.03125,512.0,227.3125,106.0,0.03125,512.0,227.3125,106.0,1.947729873023795e+16,0.12524044513702393,0.010802926495671272,-0.04034053906798363,0.040730319917201996,-0.040730319917201996,-0.010655879974365234,-0.07728570699691772,0.9601940512657166,0.29788053035736084,1.3528234958648682,0.25715023279190063,1.2979012727737427,0.0006396836052450948,1.1871356521893788,3.418845043401296,0.007163177011534572,0.013495204970240593,0.010587212758764508,0.006282138056121767,7.231449233018793,3.290544441093516,1.5359211940085515,-1.0,-1.0,-1.0,0.01291338400915265,7.231449233018793,-1.0,170.0,512.0,0.0,0.0,0.0,0.0,0.02103268401697278,8.635224734025542,11.768785892054439,3.242201637476683e-05,,0.00024217000463977456,82.70155222300673,0.00017217796994373202,38.284226796007715,23.96624751604395,0.0,650.0,0.9727805256843567,0.35906901955604553,0.04155861586332321,0.057902462780475616,1.0
651,0.27230915427207947,0.18336203694343567,0.013655506074428558,3e-06,56.60462951660156,11.348706245422363,18.14453125,0.0,0.0,0.013655508868396282,0.0,0.8660241365432739,-0.01365551445633173,-1.4999855756759644,0.8660241365432739,-0.01365551445633173,-1.4999855756759644,1.7000000476837158,1.505468726158142,0.20000000298023224,1.7000000476837158,1.505468726158142,0.20000000298023224,4809.0,4808.0,4870.0,4808.5,4747.0,123.0,2.0,2.0,2.0,0.008314814105319908,0.008669064508638085,60.027690285045864,80.10469796799589,9617.0,0.0,184.0,126.125,85.0,0.0,0.0,296.0,174.40625,99.0,0.0,296.0,174.40625,99.0,29908151566336.0,0.11433064937591553,0.009821387939155102,-0.03702070191502571,0.036525413393974304,-0.036525413393974304,-0.015023887157440186,-0.06977012753486633,0.964205801486969,0.2615055739879608,1.3022863864898682,0.2249801754951477,1.2550245523452759,0.000761064573290756,1.0062240155945574,3.968712375478245,0.0073191580013372,0.013393416011240333,0.010717741160988226,0.009867553017102182,4.191997001005802,2.5567488303731807,1.494876544980798,-1.0,-1.0,-1.0,0.011299842968583107,4.191997001005802,-1.0,127.0,296.0,0.0,0.0,0.0,0.0,0.02509092801483348,5.615736231033225,12.301318457000889,3.410602221265435e-05,,0.0001518760109320283,80.10469796799589,0.00017856300109997392,38.16710691497428,23.969085838994943,0.0,651.0,0.9731735587120056,0.3530246615409851,0.038186125457286835,0.05606606602668762,1.0
652,0.2784019708633423,0.13734853267669678,0.024661894887685776,3e-06,56.621456146240234,11.348706245422363,18.14453125,0.0,0.0,0.024661896750330925,0.0,1.4999974966049194,-0.024661894887685776,-1.4999855756759644,1.4999974966049194,-0.024661894887685776,-1.4999855756759644,1.7000000476837158,1.3332030773162842,0.30000001192092896,1.7000000476837158,1.3332030773162842,0.30000001192092896,5263.0,5216.0,5383.0,5239.5,5096.0,287.0,2.0,2.0,2.0,0.0090165336338337,0.009935240626274001,63.72825039937688,82.21628504100954,10479.0,0.0,150.0,114.75,92.0,0.0,0.0,476.0,212.71875,98.0,0.0,476.0,212.71875,98.0,7365962865049600.0,0.11551976203918457,0.010265825316309929,-0.03685711696743965,0.03564421832561493,-0.03564421832561493,-0.015958532691001892,-0.05891415476799011,0.9650658369064331,0.26610425114631653,1.3084359169006348,0.23046009242534637,1.2620965242385864,0.0006943309469615467,1.1931154438102514,3.661721082742337,0.0072758939932100475,0.014612495026085526,0.010266657693136949,0.008798445051070303,6.688035345985554,3.1048698541289923,1.4402527420315892,-1.0,-1.0,-1.0,0.012300923990551382,6.688035345985554,-1.0,134.0,476.0,0.0,0.0,0.0,0.0,0.023503825010266155,8.121536826016381,11.723186502000317,4.9431982915848494e-05,,0.00018246599938720465,82.21628504100954,0.00018356600776314735,38.37117522605695,23.948103492963128,0.0,652.0,0.974322497844696,0.34990566968917847,0.037674471735954285,0.05576023831963539,1.0
653,0.31432950496673584,0.16139143705368042,0.019878076389431953,3e-06,56.61560821533203,11.348706245422363,18.14453125,0.0,0.0,0.019878077320754528,0.0,0.8660243153572083,-0.01987808384001255,-1.499997854232788,0.8660243153572083,-0.01987808384001255,-1.499997854232788,1.7000000476837158,1.3640625476837158,0.4000000059604645,1.7000000476837158,1.3640625476837158,0.4000000059604645,5155.0,5155.0,5232.0,5155.0,5078.0,154.0,2.0,2.0,2.0,0.008954998229561296,0.009737076440850855,64.84145347965739,79.50161082705017,10310.0,0.0,180.0,123.75,103.0,0.0,0.0,299.0,198.4375,117.0,0.0,299.0,198.4375,117.0,1.4714011421507584e+16,0.1308732032775879,0.011670993641018867,-0.041414521634578705,0.03902933746576309,-0.03902933746576309,-0.00781366229057312,-0.07387951016426086,0.9618776440620422,0.2955400347709656,1.351070761680603,0.25651073455810547,1.2977187633514404,0.0008550708041689878,0.895386879528528,3.685497310086877,0.008815779990982264,0.011689864040818065,0.010727550627052551,0.010108651011250913,4.2707038189982995,2.9045139826303057,1.7130836290307343,-1.0,-1.0,-1.0,0.011071318993344903,4.2707038189982995,-1.0,132.0,299.0,0.0,0.0,0.0,0.0,0.02238453400786966,5.685706685006153,11.767266691022087,4.477199399843812e-05,,0.00024997000582516193,79.50161082705017,0.00017930497415363789,37.9974772669957,23.998579892970156,0.0,653.0,0.9729506969451904,0.3562121093273163,0.04259856045246124,0.058686189353466034,1.0
654,0.24792423844337463,0.13739195466041565,-0.022188372910022736,3e-06,56.55013656616211,11.348706245422363,18.14453125,0.0,0.0,-0.022188376635313034,0.0,0.8770138025283813,0.022188369184732437,-1.499997615814209,0.8770138025283813,0.022188369184732437,-1.499997615814209,1.7000000476837158,1.5617187023162842,0.20000000298023224,1.7000000476837158,1.5617187023162842,0.20000000298023224,4479.0,4479.0,4571.0,4479.0,4387.0,184.0,2.0,2.0,2.0,0.007719830676452093,0.008524328994945136,56.53283318244799,79.22829527303111,8958.0,0.0,140.0,116.875,90.0,0.0,0.0,285.0,163.0625,62.0,0.0,285.0,163.0625,62.0,16989264.0,0.09777498245239258,0.00875000935047865,-0.03154648467898369,0.03120432421565056,-0.03120432421565056,-0.007968664169311523,-0.04706387221813202,0.969327986240387,0.25099125504493713,1.2890299558639526,0.21978694200515747,1.24936842918396,0.0009711361923206163,1.060387025490077,4.272076616883326,0.00869943801080808,0.016892272047698498,0.010719223126216093,0.008688562025781721,4.101149397960398,2.42074814780608,0.9635204669903032,-1.0,-1.0,-1.0,0.011026015039533377,4.101149397960398,-1.0,105.0,285.0,0.0,0.0,0.0,0.0,0.019481602997984737,5.533099499007221,11.657955947041046,3.3676973544061184e-05,,0.0001286329934373498,79.22829527303111,0.00018469005590304732,38.26926233404083,23.70712531299796,0.0,654.0,0.97262042760849,0.33880704641342163,0.03767082840204239,0.05313966050744057,1.0
655,0.24158790707588196,0.17594332993030548,0.12551647424697876,3e-06,56.58755874633789,11.348706245422363,18.14453125,0.0,0.0,0.12551646726205945,0.0,1.4871840476989746,-0.12551647424697876,-1.4999970197677612,1.4871840476989746,-0.12551647424697876,-1.4999970197677612,1.7000000476837158,1.3156249523162842,-0.625,1.7000000476837158,1.3156249523162842,-0.625,5137.0,5137.0,5218.0,5137.0,5056.0,162.0,2.0,2.0,2.0,0.008820533247956798,0.009731079709703607,62.0041242837071,82.84932751400629,10274.0,0.0,145.0,115.625,88.0,0.0,0.0625,512.0,205.4375,88.0,0.0625,512.0,205.4375,88.0,1612848669130752.0,0.10136771202087402,0.009128660894930363,-0.032275814563035965,0.03315116837620735,-0.03315116837620735,-0.010655701160430908,-0.061451613903045654,0.9674636125564575,0.250139057636261,1.2871575355529785,0.21698790788650513,1.2448606491088867,0.0005508338539312356,1.3222443506282144,3.7431115775729618,0.005659267015289515,0.01254133804468438,0.010083780149216182,0.008644215995445848,7.268742778978776,2.997591088338595,1.3109793179901317,-1.0,-1.0,-1.0,0.011243741028010845,7.268742778978776,-1.0,123.0,512.0,0.0,0.0,0.0,0.0,0.020388187956996262,8.692434361029882,11.72638733300846,3.166397800669074e-05,,0.00016331899678334594,82.84932751400629,0.0001907559926621616,38.45672834798461,23.92908258002717,0.0,655.0,0.9714906811714172,0.34262678027153015,0.035975921899080276,0.055190324783325195,1.0
656,0.2698596715927124,0.13136427104473114,0.06633709371089935,3e-06,56.633262634277344,11.348706245422363,18.14453125,0.0,0.0,0.06633708489243872,0.0,1.2390798330307007,-0.06633709371089935,-1.499997615814209,1.2390798330307007,-0.06633709371089935,-1.499997615814209,1.7000000476837158,1.2001954317092896,-0.24375000596046448,1.7000000476837158,1.2001954317092896,-0.24375000596046448,5384.0,5384.0,6362.0,5384.0,4406.0,1956.0,2.0,2.0,2.0,0.009396367785926644,0.009994336330162517,65.38297307570375,82.34559774096124,10768.0,0.0,156.0,115.75,87.0,0.0,0.0,488.0,220.75,106.0,0.0,488.0,220.75,106.0,2.2067374463123456e+16,0.11938011646270752,0.009795629419386387,-0.03956371918320656,0.03749586641788483,-0.03749586641788483,-0.015642955899238586,-0.05574795603752136,0.9632783532142639,0.24129576981067657,1.2763608694076538,0.20379993319511414,1.2286988496780396,0.0006668860522008198,1.1869286984744607,3.5167139232934304,0.0071810290100984275,0.018665175943169743,0.011343797497829655,0.009613143978640437,6.948244230996352,3.2206981876315695,1.5477643169579096,-1.0,-1.0,-1.0,0.011066454986575991,6.948244230996352,-1.0,156.0,488.0,0.0,0.0,0.0,0.0,0.020556209958158433,8.38446432602359,11.968960226979107,3.372796345502138e-05,,0.00015451799845322967,82.34559774096124,0.00017901405226439238,37.867975526023656,24.07788017700659,0.0,656.0,0.9719809293746948,0.31922447681427,0.038706667721271515,0.05608862638473511,1.0
657,0.2191219925880432,0.12420850247144699,0.005409878678619862,3e-06,56.64126968383789,11.348706245422363,18.14453125,0.0,0.0,0.005409877747297287,0.0,0.8660179376602173,-0.005409873090684414,-1.4977836608886719,0.8660179376602173,-0.005409873090684414,-1.4977836608886719,1.7000000476837158,1.6437500715255737,0.375,1.7000000476837158,1.6437500715255737,0.375,4590.0,4589.0,4890.0,4589.5,4289.0,601.0,2.0,2.0,2.0,0.007978238074086819,0.00873226472960213,58.04706020268541,79.06515823496738,9179.0,0.0,133.0,104.875,88.0,0.0,0.0,275.0,181.96875,113.0,0.0,275.0,181.96875,113.0,16918284.0,0.0838247537612915,0.007074044086039066,-0.02779393270611763,0.02734651230275631,-0.02734651230275631,-0.003515109419822693,-0.049362897872924805,0.9730851650238037,0.20960590243339539,1.2347019910812378,0.18225939571857452,1.2012830972671509,0.0007852275856549489,0.9260985531539355,4.134332943350405,0.007207604008726776,0.012619932007510215,0.01034786206582794,0.009647284052334726,3.957760970981326,2.659756972338073,1.6512319189496338,-1.0,-1.0,-1.0,0.010687200992833823,3.957760970981326,-1.0,98.0,275.0,0.0,0.0,0.0,0.0,0.019686353974975646,5.392671875015367,11.668708392011467,3.458996070548892e-05,,0.00015611801063641906,79.06515823496738,0.00017477996880188584,37.94904208701337,24.009405994031113,0.0,657.0,0.974296510219574,0.2908118963241577,0.032152920961380005,0.04976639151573181,1.0
658,0.26132118701934814,0.14342114329338074,-0.057976581156253815,3e-06,56.62322998046875,11.348706245422363,18.14453125,0.0,0.0,-0.057976579293608665,0.0,0.8660241365432739,0.05797658488154411,-1.499997615814209,0.8660241365432739,0.05797658488154411,-1.499997615814209,1.7000000476837158,1.4218751192092896,0.30000001192092896,1.7000000476837158,1.4218751192092896,0.30000001192092896,4984.0,4983.0,5144.0,4983.5,4823.0,321.0,2.0,2.0,2.0,0.00859474096250702,0.009427162865332605,62.219495596584856,80.0954741309979,9967.0,0.0,142.0,114.5,78.0,0.0,0.0,326.0,196.96875,114.0,0.0,326.0,196.96875,114.0,7356045785563136.0,0.10788965225219727,0.009753119200468063,-0.03418084979057312,0.03313957899808884,-0.03313957899808884,-0.012552127242088318,-0.07015535235404968,0.9675066471099854,0.2529056668281555,1.2974170446395874,0.2197660654783249,1.2540881633758545,0.0007240352185979953,0.9656962221146296,3.8396956084094835,0.00721645902376622,0.011671892018057406,0.01064623027559719,0.008711058995686471,4.717607647005934,2.922041386938872,1.713444344990421,-1.0,-1.0,-1.0,0.010943933972157538,4.717607647005934,-1.0,119.0,326.0,0.0,0.0,0.0,0.0,0.020208092988468707,6.08678328798851,11.737200887000654,3.294000634923577e-05,,0.00016072398284450173,80.0954741309979,0.000178084010258317,38.27024612901732,23.95437305100495,0.0,658.0,0.9733805656433105,0.2895019054412842,0.03641635924577713,0.0549795925617218,1.0
659,0.2779286205768585,0.18903031945228577,-0.02973884716629982,3e-06,56.65327835083008,11.348706245422363,18.14453125,0.0,0.0,-0.02973884390667081,0.0,1.4859211444854736,0.029738839715719223,-1.499997854232788,1.4859211444854736,0.029738839715719223,-1.499997854232788,1.7000000476837158,1.475000023841858,0.20000000298023224,1.7000000476837158,1.475000023841858,0.20000000298023224,4821.0,4820.0,4890.0,4820.5,4751.0,139.0,2.0,2.0,2.0,0.00839487173520108,0.009252446839696999,60.55127424524706,79.6102156409761,9641.0,0.0,146.0,115.125,85.0,0.0,0.0,336.0,186.15625,88.0,0.0,336.0,186.15625,88.0,7355935190155264.0,0.11528611183166504,0.009631832130253315,-0.038094762712717056,0.03766808286309242,-0.03766808286309242,-0.017499834299087524,-0.07072429358959198,0.9631126523017883,0.26623445749282837,1.3081284761428833,0.22856636345386505,1.2595282793045044,0.000746233376271821,1.0379180980318479,3.930855219166868,0.0071944359806366265,0.01863681897521019,0.010684529752325034,0.00893065199488774,4.753332415013574,2.7201282000205538,1.3130430759629235,-1.0,-1.0,-1.0,0.011298847035504878,4.753332415013574,-1.0,146.0,336.0,0.0,0.0,0.0,0.0,0.006887734052725136,6.182878109975718,11.568629476008937,3.2566022127866745e-05,,0.00015741598326712847,79.6102156409761,7.54360225982964e-05,37.897375167987775,23.928730619023554,0.0,659.0,0.9732604026794434,0.30404430627822876,0.03907342255115509,0.05538840964436531,1.0
660,0.24580639600753784,0.19279414415359497,0.016256578266620636,3e-06,56.63613510131836,11.348706245422363,18.14453125,0.0,0.0,0.01625657919794321,0.0,0.8660241365432739,-0.01625659130513668,-1.4999855756759644,0.8660241365432739,-0.01625659130513668,-1.4999855756759644,1.7000000476837158,1.5109374523162842,0.4000000059604645,1.7000000476837158,1.5109374523162842,0.4000000059604645,4390.0,4389.0,4462.0,4389.5,4317.0,145.0,2.0,2.0,2.0,0.007534296780433749,0.008180209219785716,55.69549204241996,78.81248264503665,8779.0,0.0,138.0,108.75,97.0,0.0,0.0,209.0,165.59375,102.0,0.0,209.0,165.59375,102.0,865776192.0,0.10064327716827393,0.008857781067490578,-0.03290155902504921,0.03299609571695328,-0.03299609571695328,-0.006170749664306641,-0.0686800628900528,0.9676132202148438,0.2379210889339447,1.2726054191589355,0.20492501556873322,1.231008768081665,0.00036785761144779,0.8504781690897193,4.371908597449446,0.003229421970900148,0.015358412987552583,0.011066700653827866,0.009478108026087284,3.071002317010425,2.4453379332899203,1.511087091988884,-1.0,-1.0,-1.0,0.010454341012518853,3.071002317010425,-1.0,101.0,209.0,0.0,0.0,0.0,0.0,0.006838542001787573,4.506683818006422,11.884622881014366,3.524799831211567e-05,,8.199299918487668e-05,78.81248264503665,5.593401147052646e-05,38.38098557700869,24.012385889014695,0.0,660.0,0.9729445576667786,0.3271791636943817,0.037123192101716995,0.052986569702625275,1.0
661,0.30237695574760437,0.20928531885147095,-0.008610047399997711,3e-06,56.66081619262695,11.348706245422363,18.14453125,0.0,0.0,-0.008610052987933159,0.0,1.499997615814209,0.008610043674707413,-1.4999855756759644,1.499997615814209,0.008610043674707413,-1.4999855756759644,1.7000000476837158,1.207421898841858,-0.13749998807907104,1.7000000476837158,1.207421898841858,-0.13749998807907104,4998.0,4948.0,5403.0,4973.0,4543.0,860.0,2.0,2.0,2.0,0.00856275215733102,0.00911523381914362,60.2142054793786,82.58848490001401,9946.0,0.0,136.0,105.875,89.0,0.0,0.0,476.0,204.9375,114.0,0.0,476.0,204.9375,114.0,1969955738222592.0,0.12350106239318848,0.010877042077481747,-0.039524346590042114,0.03896985948085785,-0.03896985948085785,-0.013847261667251587,-0.06775963306427002,0.9618470072746277,0.2958185076713562,1.3485620021820068,0.25684869289398193,1.2963049411773682,0.0007501922375710766,1.2406814132391617,3.8553656875101554,0.007461411994881928,0.014824943034909666,0.010863621779208188,0.009826341003645211,6.681010014959611,2.9902911773206142,1.6890735240303911,-1.0,-1.0,-1.0,0.011852090014144778,6.681010014959611,-1.0,127.0,476.0,0.0,0.0,0.0,0.0,0.022141358989756554,8.136388708022423,12.11361240199767,3.423000453040004e-05,,0.00015557598089799285,82.58848490001401,0.0001720620202831924,38.34546712797601,23.943842014006805,0.0,661.0,0.9741978645324707,0.3435066342353821,0.04048941656947136,0.05685841292142868,1.0
